"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"0500000US13079","Crawford County, Georgia","12267","*****","*****","null",
"0500000US13081","Crisp County, Georgia","22509","*****","*****","null",
"0500000US13083","Dade County, Georgia","16183","*****","*****","null",
"0500000US13085","Dawson County, Georgia","25277","*****","*****","null",
"0500000US13087","Decatur County, Georgia","26595","*****","*****","null",
"0500000US13089","DeKalb County, Georgia","755287","*****","*****","null",
"0500000US13091","Dodge County, Georgia","20725","*****","*****","null",
"0500000US13093","Dooly County, Georgia","13571","*****","*****","null",
"0500000US13095","Dougherty County, Georgia","88696","*****","*****","null",
"0500000US13097","Douglas County, Georgia","145063","*****","*****","null",
"0500000US13099","Early County, Georgia","10218","*****","*****","null",
"0500000US13101","Echols County, Georgia","3944","*****","*****","null",
"0500000US13103","Effingham County, Georgia","62241","*****","*****","null",
"0500000US13105","Elbert County, Georgia","19164","*****","*****","null",
"0500000US13107","Emanuel County, Georgia","22525","*****","*****","null",
"0500000US13109","Evans County, Georgia","10671","*****","*****","null",
"0500000US13111","Fannin County, Georgia","25797","*****","*****","null",
"0500000US13113","Fayette County, Georgia","113544","*****","*****","null",
"0500000US13115","Floyd County, Georgia","97805","*****","*****","null",
"0500000US13117","Forsyth County, Georgia","236605","*****","*****","null",
"0500000US13119","Franklin County, Georgia","23015","*****","*****","null",
"0500000US13121","Fulton County, Georgia","1051550","*****","*****","null",
"0500000US13123","Gilmer County, Georgia","30986","*****","*****","null",
"0500000US13125","Glascock County, Georgia","2984","*****","*****","null",
"0500000US13127","Glynn County, Georgia","85008","*****","*****","null",
"0500000US13129","Gordon County, Georgia","57756","*****","*****","null",
"0500000US13131","Grady County, Georgia","24693","*****","*****","null",
"0500000US13133","Greene County, Georgia","17808","*****","*****","null",
"0500000US13135","Gwinnett County, Georgia","926414","*****","*****","null",
"0500000US13137","Habersham County, Georgia","45204","*****","*****","null",
"0500000US13139","Hall County, Georgia","201434","21","null","null",
"0500000US13141","Hancock County, Georgia","8500","*****","*****","null",
"0500000US13143","Haralson County, Georgia","29608","*****","*****","null",
"0500000US13145","Harris County, Georgia","34676","*****","*****","null",
"0500000US13147","Hart County, Georgia","25981","*****","*****","null",
"0500000US13149","Heard County, Georgia","11785","*****","*****","null",
"0500000US13151","Henry County, Georgia","229994","*****","*****","null",
"0500000US13153","Houston County, Georgia","155317","*****","*****","null",
"0500000US13155","Irwin County, Georgia","9379","*****","*****","null",
"0500000US13157","Jackson County, Georgia","70467","*****","*****","null",
"0500000US13159","Jasper County, Georgia","14074","*****","*****","null",
"0500000US13161","Jeff Davis County, Georgia","15063","*****","*****","null",
"0500000US13163","Jefferson County, Georgia","15489","*****","*****","null",
"0500000US13165","Jenkins County, Georgia","8787","*****","*****","null",
"0500000US13167","Johnson County, Georgia","9717","*****","*****","null",
"0500000US13169","Jones County, Georgia","28622","*****","*****","null",
"0500000US13171","Lamar County, Georgia","18834","*****","*****","null",
"0500000US13173","Lanier County, Georgia","10534","*****","*****","null",
"0500000US13175","Laurens County, Georgia","47404","*****","*****","null",
"0500000US13177","Lee County, Georgia","29735","*****","*****","null",
"0500000US13179","Liberty County, Georgia","62039","*****","*****","null",
"0500000US13181","Lincoln County, Georgia","7929","*****","*****","null",
"0500000US13183","Long County, Georgia","19236","*****","*****","null",
"0500000US13185","Lowndes County, Georgia","116436","*****","*****","null",
"0500000US13187","Lumpkin County, Georgia","33009","*****","*****","null",
"0500000US13189","McDuffie County, Georgia","21404","*****","*****","null",
"0500000US13191","McIntosh County, Georgia","14217","*****","*****","null",
"0500000US13193","Macon County, Georgia","13107","*****","*****","null",
"0500000US13195","Madison County, Georgia","29624","*****","*****","null",
"0500000US13197","Marion County, Georgia","8450","*****","*****","null",
"0500000US13199","Meriwether County, Georgia","21080","*****","*****","null",
"0500000US13201","Miller County, Georgia","5725","*****","*****","null",
"0500000US13205","Mitchell County, Georgia","22072","*****","*****","null",
"0500000US13207","Monroe County, Georgia","27455","*****","*****","null",
"0500000US13209","Montgomery County, Georgia","9069","*****","*****","null",
"0500000US13211","Morgan County, Georgia","18832","*****","*****","null",
"0500000US13213","Murray County, Georgia","39789","*****","*****","null",
"0500000US13215","Muscogee County, Georgia","195418","*****","*****","null",
"0500000US13217","Newton County, Georgia","109835","*****","*****","null",
"0500000US13219","Oconee County, Georgia","39194","*****","*****","null",
"0500000US13221","Oglethorpe County, Georgia","15040","*****","*****","null",
"0500000US13223","Paulding County, Georgia","164440","*****","*****","null",
"0500000US13225","Peach County, Georgia","27502","*****","*****","null",
"0500000US13227","Pickens County, Georgia","32002","*****","*****","null",
"0500000US13229","Pierce County, Georgia","19336","*****","*****","null",
"0500000US13231","Pike County, Georgia","18565","*****","*****","null",
"0500000US13233","Polk County, Georgia","42251","*****","*****","null",
"0500000US13235","Pulaski County, Georgia","11185","*****","*****","null",
"0500000US13237","Putnam County, Georgia","21906","*****","*****","null",
"0500000US13239","Quitman County, Georgia","2290","256","null","null",
"0500000US13241","Rabun County, Georgia","16859","*****","*****","null",
"0500000US13243","Randolph County, Georgia","6888","*****","*****","null",
"0500000US13245","Richmond County, Georgia","202178","*****","*****","null",
"0500000US13247","Rockdale County, Georgia","90155","*****","*****","null",
"0500000US13249","Schley County, Georgia","5215","*****","*****","null",
"0500000US13251","Screven County, Georgia","13977","*****","*****","null",
"0500000US13253","Seminole County, Georgia","8218","*****","*****","null",
"0500000US13255","Spalding County, Georgia","66043","*****","*****","null",
"0500000US13257","Stephens County, Georgia","25934","*****","*****","null",
"0500000US13259","Stewart County, Georgia","6446","*****","*****","null",
"0500000US13261","Sumter County, Georgia","29714","*****","*****","null",
"0500000US13263","Talbot County, Georgia","6245","*****","*****","null",
"0500000US13265","Taliaferro County, Georgia","1596","256","null","null",
"0500000US13267","Tattnall County, Georgia","25392","*****","*****","null",
"0500000US13269","Taylor County, Georgia","8126","*****","*****","null",
"0500000US13271","Telfair County, Georgia","15871","*****","*****","null",
"0500000US13273","Terrell County, Georgia","8654","*****","*****","null",
"0500000US13275","Thomas County, Georgia","44545","*****","*****","null",
"0500000US13277","Tift County, Georgia","40590","*****","*****","null",
"0500000US13279","Toombs County, Georgia","26947","*****","*****","null",
"0500000US13281","Towns County, Georgia","11815","*****","*****","null",
"0500000US13283","Treutlen County, Georgia","6787","*****","*****","null",
"0500000US13285","Troup County, Georgia","70095","*****","*****","null",
"0500000US13287","Turner County, Georgia","7920","*****","*****","null",
"0500000US13289","Twiggs County, Georgia","8195","*****","*****","null",
"0500000US13291","Union County, Georgia","23999","*****","*****","null",
"0500000US13293","Upson County, Georgia","26329","*****","*****","null",
"0500000US13295","Walker County, Georgia","69398","*****","*****","null",
"0500000US13297","Walton County, Georgia","93284","*****","*****","null",
"0500000US13299","Ware County, Georgia","35745","*****","*****","null",
"0500000US13301","Warren County, Georgia","5259","*****","*****","null",
"0500000US13303","Washington County, Georgia","20316","*****","*****","null",
"0500000US13305","Wayne County, Georgia","29959","*****","*****","null",
"0500000US13307","Webster County, Georgia","2587","*****","*****","null",
"0500000US13309","Wheeler County, Georgia","7897","*****","*****","null",
"0500000US13311","White County, Georgia","29962","*****","*****","null",
"0500000US13313","Whitfield County, Georgia","104122","*****","*****","null",
"0500000US13315","Wilcox County, Georgia","8701","*****","*****","null",
"0500000US13317","Wilkes County, Georgia","9797","*****","*****","null",
"0500000US13319","Wilkinson County, Georgia","8945","*****","*****","null",
"0500000US13321","Worth County, Georgia","20346","*****","*****","null",
"0500000US15001","Hawaii County, Hawaii","201350","*****","*****","null",
"0500000US15003","Honolulu County, Hawaii","979682","*****","*****","null",
"0500000US15005","Kalawao County, Hawaii","436","184","null","null",
"0500000US15007","Kauai County, Hawaii","71949","*****","*****","null",
"0500000US15009","Maui County, Hawaii","166657","184","null","null",
"0500000US16001","Ada County, Idaho","469473","*****","*****","null",
"0500000US16003","Adams County, Idaho","4200","*****","*****","null",
"0500000US16005","Bannock County, Idaho","86742","*****","*****","null",
"0500000US16007","Bear Lake County, Idaho","6054","*****","*****","null",
"0500000US16009","Benewah County, Idaho","9231","*****","*****","null",
"0500000US16011","Bingham County, Idaho","46246","*****","*****","null",
"0500000US16013","Blaine County, Idaho","22729","*****","*****","null",
"0500000US16015","Boise County, Idaho","7625","*****","*****","null",
"0500000US16017","Bonner County, Idaho","44688","*****","*****","null",
"0500000US16019","Bonneville County, Idaho","116970","*****","*****","null",
"0500000US16021","Boundary County, Idaho","12156","*****","*****","null",
"0500000US16023","Butte County, Idaho","2603","*****","*****","null",
"0500000US16025","Camas County, Idaho","1069","143","null","null",
"0500000US16027","Canyon County, Idaho","223890","*****","*****","null",
"0500000US16029","Caribou County, Idaho","7028","*****","*****","null",
"0500000US16031","Cassia County, Idaho","23847","*****","*****","null",
"0500000US16033","Clark County, Idaho","885","143","null","null",
"0500000US16035","Clearwater County, Idaho","8735","*****","*****","null",
"0500000US16037","Custer County, Idaho","4193","*****","*****","null",
"0500000US16039","Elmore County, Idaho","27043","*****","*****","null",
"0500000US16041","Franklin County, Idaho","13736","*****","*****","null",
"0500000US16043","Fremont County, Idaho","13111","*****","*****","null",
"0500000US16045","Gem County, Idaho","17771","*****","*****","null",
"0500000US16047","Gooding County, Idaho","15280","*****","*****","null",
"0500000US16049","Idaho County, Idaho","16511","*****","*****","null",
"0500000US16051","Jefferson County, Idaho","29238","*****","*****","null",
"0500000US16053","Jerome County, Idaho","24074","*****","*****","null",
"0500000US16055","Kootenai County, Idaho","161676","*****","*****","null",
"0500000US16057","Latah County, Idaho","40052","*****","*****","null",
"0500000US16059","Lemhi County, Idaho","7929","*****","*****","null",
"0500000US16061","Lewis County, Idaho","3850","*****","*****","null",
"0500000US16063","Lincoln County, Idaho","5342","*****","*****","null",
"0500000US16065","Madison County, Idaho","39725","*****","*****","null",
"0500000US16067","Minidoka County, Idaho","20817","*****","*****","null",
"0500000US16069","Nez Perce County, Idaho","40468","*****","*****","null",
"0500000US16071","Oneida County, Idaho","4429","*****","*****","null",
"0500000US16073","Owyhee County, Idaho","11724","*****","*****","null",
"0500000US16075","Payette County, Idaho","23705","*****","*****","null",
"0500000US16077","Power County, Idaho","7635","*****","*****","null",
"0500000US16079","Shoshone County, Idaho","12700","*****","*****","null",
"0500000US16081","Teton County, Idaho","11776","*****","*****","null",
